keywords,sentiment_coeff
materials,-1.1397414293115822
portions,-1.1460203535277695
related,-1.1581360997539039
28,-1.2060653831414645
smith,1.1748249818173881
primary,-1.2522058569140786
eighth,-1.1345037912584497
expansion,-1.4219407174534333
obtain,-1.1658657876254173
criticism,-1.3117233008770643
route,-1.3625551384973749
challenge,1.2041503175372867
historical,-1.174894983190522
progressive,-1.3126223968899147
historians,-1.1146047364749725
honored,1.3872469789685844
heroes,-1.2596438688556442
subjects,-1.2459529979911959
demonstrated,-1.5977927707846113
battles,-1.125827279025358
widely,-1.1937189002214008
naval,-1.146624588625052
warfare,-1.334162220085806
deliberately,1.6917182967312117
negative,-1.4090609895859623
aspects,-1.4404003344202436
movements,-1.1001212458745695
period,-1.1467003961280495
illustration,-1.1415298916094934
topics,-1.167174462454363
economic,-1.2302718006879187
wars,-1.171759518037817
belong,-1.378776151287601
sixth,-1.0896088361972638
civilization,-1.3917120653969683
accordingly,-1.3732327945739455
diplomacy,-1.1501424007712246
influences,-1.49290482310768
nations,-1.1548613389934281
standards,1.2350086339534596
mainly,-1.2671940473200871
comparison,-1.3546217866933952
reflection,1.2639507662268707
formal,-1.316571526533368
republic,-1.13695476101409
8,-1.1708425354369842
elson,-1.211801335502514
w,-1.0999148168983537
formation,-1.260703818101272
conflict,-1.1552742213424236
johnson,-1.1952717655176475
democracy,-1.1969071919104648
colonial,-1.262513709013043
migration,-1.255432899342466
peoples,-1.2178735964916148
agriculture,-1.3130112281686783
industry,-1.2736097164375921
industrial,-1.271188257908325
development,-1.3244891843326367
leadership,-1.1992159052928983
churches,-1.3579518087534954
institutions,-1.4544780648896694
nationalism,-1.3416356771155873
73,-1.3786472218239791
independence,-1.149274622676785
ministers,-1.1471775726437676
policies,-1.2552052970083798
repeal,-1.3253792286423154
reform,-1.1946261419017894
revolution,-1.1916789175579205
116,-1.3293624126323182
revolutionary,-1.2934365414382971
foundations,-1.3868864425820189
constitutional,-1.2643337591237491
convention,-1.1356652160141114
ratification,-1.2271195493533735
domestic,-1.1317936889600486
republicans,-1.1265938002266696
marshall,-1.0937758032204015
jacksonian,-1.2304378694165892
farmers,-1.1280829083269883
preparation,-1.410583007587532
settlement,-1.2229744139683165
frontier,-1.0934503530091024
democratic,-1.1711338756209992
whigs,-1.1395289120812047
mexican,-1.1563915552446835
coast,-1.2159650171653424
xiii,-1.293604232691559
xiv,-1.166077053664569
planting,-1.2358216822113277
slavery,-1.141632453561952
drift,-1.4515061887150136
toward,1.2845324739677615
xv,-1.2289259656718377
confederacy,-1.40205966187802
federal,-1.230116202501205
growth,-1.333501865075145
xvi,-1.1259724033420278
restoration,-1.418439430110909
supremacy,-1.3773840895592615
railways,-1.2881970950040693
1861,-1.1911159311118436
manufacturing,-1.3152441740150291
admission,-1.1937576901148486
1865,-1.2444868714767972
currency,-1.1677077505773725
protective,-1.200905708937725
tariff,-1.1400575012279934
taxation,-1.3436482073077824
trusts,-1.2840580201351375
1896,-1.2367898756444229
1900,-1.3009546831388779
1898,-1.23951805572726
cuba,-1.3185191518205817
spanish,-1.1208769645884564
philippines,-1.2805485125677316
roosevelt,-1.050346685918915
legislative,-1.314890797748159
executive,-1.2235005282222655
activities,-1.361622857987591
president,-1.0917236400022918
taft,-1.1178481195833172
election,-1.1264549167966011
1912,-1.2918879788096094
suffrage,-1.1883079305008784
cooperation,-1.3750245003034578
employees,-1.2958448828418065
organized,-1.2291684596563985
labor,-1.1887934645788976
immigration,-1.2662513694609348
legislation,-1.3184528802876962
grants,-1.3586605852507299
color,-1.07316017836358
settlements,-1.316796058264177
59,-1.1844574913882504
declaration,-1.1154464671563242
treaty,-1.156179404491218
1805,1.072494573724104
territory,-1.1440192954397572
dispute,1.1072442474381794
slaves,-1.1785074057397602
soil,-1.1388845361807576
eve,-1.113252860351827
1918,-1.2668840909547856
pioneers,-1.1371314478208847
panama,-1.2453459412466221
typical,-1.3708171780416405
center,1.0591550142806392
phase,-1.477483979340842
eternal,1.162345910414525
supported,-1.2318486384538394
armies,-1.1026980911946616
dominion,-1.2410968128049928
lands,-1.1741940679423222
italy,-1.2252843310851251
moreover,-1.255928580544066
sacred,-1.2575971541237714
immigrants,-1.1876485282694123
religious,-1.2789870504681828
homes,-1.241974389582635
supplies,-1.1684708623584037
stores,-1.1367410803593352
settlers,-1.325091433794338
artisans,-1.3593456826056052
laborers,-1.3631273389806802
induced,-1.2788115962229822
defense,-1.1461651682141691
leaders,-1.1102744652805088
demanded,-1.1250519222569644
corporation,-1.3955521054414906
trading,-1.3454666237929098
countries,-1.255624613247786
ranks,1.0894487595544837
merchants,-1.1636982465927355
charter,-1.2393914686260687
grant,-1.0991485118248572
privileges,-1.4068434273447743
supervision,-1.4895388960760632
members,-1.0758830627648233
seas,-1.244272938317068
governor,1.0723201450459607
bay,-1.1620064458711792
thirteen,-1.1480093208555087
dutch,-1.2536355651751494
ties,-1.3338651953120524
realize,1.1845421227292803
establishing,-1.5994391373909065
structure,-1.4190300076170344
forms,-1.2529567423476426
largely,-1.4575030790435823
bonds,-1.1738852578801102
institution,-1.416920640131301
pilgrims,-1.3450197205562406
compact,-1.558297753171311
agreement,-1.1704472559511498
likewise,-1.3488019099609279
faithful,1.194364632634922
followers,-1.1317512663894327
thomas,-1.0525004010584185
previously,1.1458929686389416
fundamental,-1.3962071612473654
benefit,-1.3468317131467564
profit,-1.2210243179196634
collect,-1.1832365681886532
maryland,-1.197500141963515
mild,-1.140535787586467
1776,-1.1402093745658215
governed,-1.3207877383380284
colonists,-1.2087169200338355
sorts,1.3767775797070068
owners,-1.1688431450652141
goods,-1.0921983870536809
puritans,-1.329163586519527
religion,-1.1531564749856602
spreads,-1.1381007471055593
northern,-1.2174785977470004
sword,1.3256409375321538
parliament,-1.1392022755073292
eighteenth,-1.2316068954484294
reckoned,-1.3531106678601448
chiefly,-1.0866481014508433
seaboard,-1.205956651068245
interior,-1.2878115600314302
regions,-1.3751198027708968
planters,-1.169030272125371
manufactures,-1.3160703431355052
flourishing,1.2082405251566475
song,1.4319644412221564
peasants,1.2464289579934877
alarmed,1.1594111123922968
foreigners,-1.428512059667256
majority,-1.198012991101419
germany,-1.1260592810196952
poverty,-1.4120387318444139
skilled,-1.3712201082569684
industries,-1.2583106200827416
neighbors,-1.161520972442423
sections,-1.2568878713557257
varying,-1.315296085891082
decree,-1.2406453237011703
imposed,-1.219067171958214
sustained,-1.4374851697615798
constant,-1.138472745093362
spain,-1.169089377555907
recognize,-1.1440182078637595
owing,-1.3496766552862365
council,1.0932335814749552
charleston,-1.233208669028157
consisting,-1.2544122015508774
conquest,-1.230809509268869
inhabitants,-1.0981865887027125
historic,-1.224242480185676
finance,-1.3039971934418264
barrier,-1.289262834661861
workers,-1.3691331304089385
increase,-1.2748054412077705
thirds,-1.1096696070842382
serfs,1.0997768088198145
citizen,-1.1987769884958053
restricted,-1.5574306910767783
consent,-1.0743984012636962
masters,-1.1596732463263086
mechanics,-1.3256722623465538
involuntary,-1.1113840455661883
cities,-1.1894406196560434
support,-1.189434635824805
monarchy,-1.4208676474345965
root,-1.1196182830395889
recognized,1.2532475095423288
zeal,-1.4703094245250392
africa,-1.2437138316505305
ports,-1.2286716514673244
petition,1.156155351410072
vein,-1.145434220322022
governors,-1.291047103027052
protests,-1.1722051478056077
diminished,-1.2690694589096367
economy,-1.4077652318384528
plantations,-1.3106972058711708
judges,-1.2001358708494383
distinguished,-1.1945940115745515
vols,-1.2052324439766513
individuals,-1.369058320350878
compare,-1.270550541896604
favored,-1.375028271358784
macdonald,-1.220628385365436
pp,-1.2351725410165346
22,-1.2774291996777514
19,-1.2125608860245007
review,-1.1050675559105554
callender,-1.2977899561000976
significance,-1.119047499571828
tenure,-1.4055518168084022
divided,-1.1650643786623744
culture,-1.3346623132398276
intact,-1.419835618068104
eldest,1.3529873537227144
prevented,-1.2731959859486437
inevitable,-1.178880619388815
maintain,-1.3308116392927605
existed,-1.24880487699461
experiment,-1.3537715697792465
issued,-1.048092645568059
lasted,-1.1894332652557364
corn,-1.1136719619345459
neighbor,1.5783261799452486
ownership,-1.304744935398432
abandon,-1.1480131587884048
complicated,-1.4131646829635507
consequently,-1.3984515103052924
claimed,-1.2819083217237273
irritation,-1.2273074655464156
extensive,-1.3650424438098194
legislature,-1.149697283415408
instances,-1.4469426285992537
vast,-1.2300227328370128
section,-1.1783911288821105
freehold,-1.287737971422975
moderate,-1.381899406786145
types,-1.1946568400666782
pursuit,-1.288414443859107
farmer,-1.1967105887685177
forests,-1.1368814136466763
rice,-1.2087533951779932
factors,-1.5400399838194347
markets,-1.1955823242919372
enjoyment,1.4680158677747674
crops,-1.2891484471998813
corps,1.113146091349763
neighboring,-1.1234836535601787
sugar,-1.135089539990257
nevertheless,-1.2846995891901292
hunger,1.2303884079886138
rivers,-1.262125191601018
fired,1.2359346254615182
invasion,-1.2312305218872266
mighty,-1.2177633691957648
daniel,1.3322749838050245
groups,-1.1138420560835458
congress,-1.1639487555571655
centers,-1.342632267239788
candles,1.3664121013257016
exclusively,-1.3740745363808393
wool,-1.130911786315923
historian,-1.2298599241277361
statesmen,-1.2238706521275764
boston,-1.0539009427441575
islands,-1.3961236882203483
providence,-1.1869193838879524
pace,1.3650545444251847
sailors,-1.2662143480676118
burke,-1.1622256384881355
heat,-1.1058343403572521
vexed,1.317795833808661
raw,-1.1087650999370025
located,-1.2892451104271552
navy,-1.2383446482351417
interference,-1.3536042522308454
namely,-1.3031393770080564
transportation,-1.4603772684500973
lively,1.572325646545561
counted,-1.3275178123455165
log,-1.1823128594937267
controversy,-1.329941044685825
discussion,-1.2297011886390299
interstate,-1.3853277264969288
32,-1.3385270631136985
vol,-1.0908989600513466
lift,1.4334529769562823
critical,-1.2426291059898125
hamilton,-1.1003187747941339
franklin,-1.0622697550873952
madison,-1.088429812985356
depth,-1.3028288975492948
adams,-1.0268949550220106
abundant,-1.42123489088943
taught,1.2692812697605995
spiritual,-1.1485866055504705
supreme,-1.0566685634210078
prescribed,-1.4039754961652278
appointed,-1.0526785393436537
loyal,-1.4122986705160099
memories,1.316340648889866
reformers,-1.3092867182308654
eighty,1.0612459785758108
abolished,-1.4793092386807367
elections,-1.303968252986065
applied,-1.1330103782869627
ruler,1.1794949077206274
revolt,-1.3053676826358567
favorable,-1.4140993155515853
scarcely,1.2850662593951825
regarded,-1.1777182678047757
favor,-1.1527944107410146
reflected,1.336123459215631
representation,-1.2594812444157535
contest,-1.195308018179793
innumerable,-1.3006138400732237
recognition,-1.3497057775738959
unconsciously,1.5379248586932057
lesser,-1.276780655957585
educated,1.1972059267666257
vested,-1.3074043591709366
reign,-1.118033756663856
approval,1.095167072098182
vigorous,-1.188634431396282
arose,-1.106249162823906
liable,-1.1577831905295046
governments,-1.2977424311032781
mercury,-1.2737662183373928
trial,-1.1959721756815624
samuel,-1.0649495561843052
paine,-1.1251844089688419
assembly,-1.193837977909936
surrendered,1.2132639694956524
choice,-1.236423288422153
legislatures,-1.2174798665483015
officer,1.3050323803333783
militia,1.085384278010788
troops,1.0855822220396139
rebellion,-1.3741283765858077
claims,-1.290088395961809
projects,-1.3313846902626718
palace,1.384292547235098
improve,-1.3865924537283498
tendency,-1.3033265261343874
representatives,-1.0846980677024431
content,-1.340503534431281
assemblies,-1.2726375728571218
imagined,1.2376692207019333
sale,-1.4140335021160464
ballot,-1.2225361721427073
posts,-1.1516972398850511
maintained,-1.3191352593063714
courts,-1.2603138669634866
mckinley,-1.125928194286342
contemporaries,-1.087929136130597
1920,-1.2001368619623358
174,-1.373036305631646
210,-1.3494319981006893
temporarily,-1.7113425473871098
diplomatic,-1.0752940530469823
hostile,-1.1873773300767787
irregular,-1.1127733347977538
guns,1.0958831250227534
destructive,-1.431392674357169
treating,-1.3005246788935438
stir,1.236533491090234
plea,-1.3775813566263395
negotiations,-1.1661978629198213
treaties,-1.3558575461395275
louis,-1.0125449568301883
allies,-1.2760427567610038
orleans,-1.1334282857516105
lofty,1.1783761663492875
le,1.0571618043265985
junction,-1.152919546539864
prussia,1.1201125905369487
austria,1.0931311326757391
defeat,-1.1169173275691084
declare,-1.284364085391264
genius,-1.0587956079376541
canada,-1.3058849967206587
jealous,1.377964085098336
theater,1.5273354475399332
confederation,-1.156800620535319
mutual,-1.3930366881603653
delegates,-1.1684903292027544
conference,-1.1947356638285884
scheme,-1.3264584519826792
militiamen,1.2097853343073397
lessons,1.5279399139336005
operating,-1.3169804467933057
bullets,1.0971772135833353
memorable,-1.256296766020642
financial,-1.345514120218882
disorder,-1.260415104188143
sovereignty,-1.2431199397633792
sphere,-1.3624943170602257
operate,-1.350431409751819
conferred,-1.3440040939352198
throne,1.1917938161227932
unite,-1.2649605517477673
efficient,-1.5025105943502093
denounced,-1.2650880462383063
stayed,1.4797116587518564
response,-1.3568025392547993
overthrow,-1.4528445475935392
greeted,1.2580461198425303
liberal,-1.3008305024641424
resumed,1.388659861367831
indifference,1.324946681460706
dogs,1.4626550202291544
sentiment,-1.1895600650822937
enforce,-1.2435911125282257
committee,-1.1125693114093582
adoption,-1.2939065035984767
enacted,-1.2556696304986221
void,-1.299715291089796
approve,1.1926205901547164
severity,-1.225865642985718
rates,-1.249192119850728
declaring,-1.2408148664061844
embraced,1.3027763444810998
manufacturers,-1.4641317005042573
merrily,1.510980684314904
boldly,1.2432450642313706
elected,-1.2005550174060007
nowhere,1.5050136416030855
regulation,-1.3345134787148176
necessarily,-1.5380925609346523
outcome,-1.2593061641701475
103,-1.2445464520799285
102,-1.2128112290205628
45,-1.2640198557744193
preferred,-1.3375944842486425
representing,-1.3176791061399618
draft,-1.1443676213423148
phrase,-1.0735614765388173
glory,-1.0839078512581768
courtiers,1.2559729894396408
non,-1.3866359386625327
opponents,-1.1665778105771272
divine,-1.1361047615288493
adult,-1.200054691948828
crowds,1.1940901800699917
entrusted,-1.1482041684017807
regiments,1.1087731682821724
remedy,-1.4608964924168493
creditors,-1.2328612573600948
proclamation,-1.1082552906037262
abuses,-1.4305670921464968
enforcement,-1.37867694341068
commanders,-1.0774439479127476
stationed,1.0981993918725292
authorized,-1.2347473188833051
discharge,-1.1436272142415045
appearances,-1.2326863724975252
dispatch,1.2809644073837034
committees,-1.359121668292498
daughters,1.1324170033783083
patriotic,-1.3612566617646282
clothing,-1.1508594747721679
treason,-1.388860308128564
protected,-1.3990216371836877
modified,-1.4508308989037955
agreed,-1.1016963949306497
18,-1.2712606782425473
reluctantly,1.5096370630711815
bells,1.118035230526483
treasury,-1.1667059120557342
gains,-1.3943207057387998
hostility,-1.1675775850732237
application,-1.1982622753810344
duration,-1.2396683360266338
slender,1.2252852147196243
drastic,-1.3893173524858535
circular,-1.3254595241003795
intervention,-1.4163127664789468
independently,-1.4602451447494935
dissolution,-1.429121566212573
16,-1.2325468280600296
lightly,1.286444994828334
punished,1.6853080419803197
prisoners,1.2351879826415348
seizing,1.4673369366959637
creating,-1.2775817527803457
failure,-1.4304696161586672
arrangement,-1.5206298529521407
losses,1.1810939858856915
destroying,-1.3217376901001492
medicine,1.2099687273461042
doctrine,-1.1033396622011538
distress,-1.2212489525782593
realm,-1.2793650067292044
periods,-1.3317872590861626
countrymen,-1.3151879724394104
submission,-1.3628365318235176
crush,-1.2050282495766085
opinions,-1.1933255330617827
marching,1.2934221802272265
attacking,-1.1865897733687751
wise,1.2000992546855096
require,-1.390895847464339
behalf,1.2265664949707293
prayer,1.3332555472899932
honorable,-1.1488588998746287
discussed,-1.318940876961099
fires,1.332217653380076
turkey,1.4712506762861277
debate,-1.254416707135685
jefferson,-1.098636286871515
greatness,-1.1745569304120054
ultimately,-1.29371656612234
constitutions,-1.2788820675924575
senate,-1.0753401076399087
senators,-1.2047644948704352
radical,-1.3852841471137969
federation,-1.245956866323946
surrender,-1.1401620105945478
mob,1.4860921435412036
defended,-1.303428189832789
prominent,-1.0867999862069273
generals,1.160328509598088
heights,1.1749366432189678
flowed,-1.1166566922127927
decisive,1.1724809078442067
weep,1.4313651329728363
access,-1.1911276538381028
cutting,-1.2940228440475494
traitor,1.4388514971955635
regiment,1.2897511884829806
commanded,1.2696572570108478
poland,-1.1825013322951012
acquainted,1.5332996947529987
discipline,-1.4164746755089563
campaigns,-1.2608795419509546
promoted,-1.4872511705282687
wounds,-1.1359782370762275
healing,-1.1566994910317916
rendered,-1.5730677709050354
firing,1.217492424739743
powder,-1.0457828739332697
kinds,-1.339133524991509
hatred,1.1586106909081257
flow,-1.1407272956073138
melancholy,1.2065396175820156
monroe,-1.0936507760477037
exhausted,1.2420298642391565
yielding,-1.4169009359381228
relieved,-1.327793428407228
recognizing,1.3916865498672264
appreciated,1.2186204895958301
vienna,1.1802958797191283
petersburg,1.1861159212009715
fearing,1.6292346605244128
hero,1.1307835228946181
reduce,-1.5428103638459973
manifest,-1.2605919236691288
remembering,1.3307277963650457
recovery,-1.1982676626012254
executed,-1.1486480332639202
fox,1.3256170758337233
pour,-1.1983663348654554
indefinite,-1.253824461513562
continuing,1.6995571851659343
voted,-1.1438642407117998
yield,-1.3191897937699155
ambassador,1.155546303428127
1917,-1.2345220920599964
13,-1.2954493394242512
pronounced,1.2572232804449683
contempt,-1.1017887123933894
loaded,1.1678462471594695
substance,-1.2353158739176795
attacks,-1.2379168069705877
rumors,1.1554392122394015
advocates,-1.266396610758927
amendment,-1.2179146479710683
sherman,-1.3219823261758608
exist,-1.2230193580356903
consist,-1.2842536230300148
excess,-1.4327301655650848
electors,-1.222578936870685
delivered,1.1973781861263217
mason,1.4769640763532312
continuous,-1.3014994586182491
increases,-1.2143338020333065
render,-1.3315653406091061
functions,-1.4772758854145744
continuity,-1.4533117622020708
attributed,-1.3480280425620799
definition,-1.475241917494829
removal,-1.2882861307623874
covering,-1.0943289762964696
realized,1.4085880864361804
tenderness,-1.0643270253044117
interfered,-1.3322183466164037
inserted,-1.2564357106369841
ratified,-1.1868580163061775
federalist,-1.2284315729499071
votes,-1.0925490671218827
21,-1.2912799584670231
influenced,-1.5989950148961154
marshal,1.185256531471002
department,-1.2452935941713974
animation,1.2440846886515895
inevitably,-1.3954331350805436
dispositions,1.2005419620803583
assumption,-1.3143587218850195
available,-1.3328479599486887
federalists,-1.1075466057314536
anti,-1.1057184274843506
sores,-1.106777074433265
disputes,-1.2739300633949033
depths,-1.2621449868331545
nobility,-1.1825850331660601
attendance,1.3083983606955802
profuse,-1.2865087092350371
wept,1.413765504168304
forgetting,1.5496248152592758
vehicles,1.2885986141202468
excellency,1.3744590969458104
presidential,-1.1458779057452466
suitable,-1.3663225446712677
speaker,1.441230431638416
frenchmen,1.3456280112719847
demands,1.1679298379253245
napoleon,1.1693460623921215
alien,-1.3299499297377342
transmitted,-1.5712528178701373
nullification,-1.1714226502907423
electoral,-1.204777127099742
indicating,1.4840343376880383
accord,1.289247455421663
procedure,-1.5805377651882704
improvement,-1.5563374158648202
ahead,1.2767862237987997
northwest,-1.2235027926048698
wheat,-1.0884450254244447
habitual,1.106451636800144
assumes,-1.2417970359357868
endure,1.4261187465972192
confident,1.1206986729608885
connections,-1.4046987625425342
territories,-1.2820291572395055
blockade,-1.4404068434405966
questioned,1.5822598769022758
alleged,-1.4326874284239755
1809,1.0912669673722748
checked,1.252487251994511
harrison,-1.2482717927834723
colored,1.1045848815824684
1812,-1.091042239233556
escapes,-1.1577167294148543
horizon,-1.1978044403200168
halted,1.2358903081157415
reminded,1.6837035381776313
hiding,1.5019322508310744
holy,1.0607746158934037
russia,1.1121442394388352
sincere,1.079828698405408
devotion,1.1262308942052424
comrades,1.761855012420229
irony,1.3693032928541873
bench,1.3496831210740226
range,-1.2528450255206345
lincoln,-1.1115367919018044
perish,1.2598446652128157
177,-1.2828294848708917
webster,-1.1021960265802289
nineteenth,-1.1916213306519579
forest,1.157028308720109
cattle,-1.079424145644895
properly,1.3732251296060527
fulfill,1.2511802079459144
passes,-1.237075972929248
admitting,-1.3685201748400184
manhood,-1.2706914350609237
favorite,1.4653116560047972
childhood,1.1053028238329698
external,-1.2295855253000714
readiness,1.209674515966957
acquaintances,1.2841478667241317
muscular,-1.072260261111728
breeches,1.1562708574890486
duel,1.4179687391769134
secession,-1.2628426847643193
encounter,1.3781105625664882
canal,-1.1486202010083
transport,1.206569977956876
improvements,-1.2688741117606126
canals,-1.310826471719005
andrew,1.158232829634207
strangely,1.4860879881967868
disability,-1.3897295452165026
senator,-1.0683151703535243
witnessed,1.2768414452914159
unions,-1.301736872293
abolition,-1.2958126559165501
1850,-1.1752745140055134
universal,-1.234649167123164
sighed,1.23988069058459
tends,-1.3194599090520325
candidates,-1.157273531087705
spoon,-1.032311172721135
presidency,-1.1940866932188605
eating,1.4817281268365357
secondly,1.3637364696495091
gradual,-1.544010935949397
reduction,-1.4636060856889503
panic,1.2888580606904356
ride,1.3394459298153256
resolutely,1.6029012711737594
nominated,-1.1154150053767389
democrats,-1.0792197740940426
rode,1.3317004129262684
annexation,-1.2469363081086444
parade,1.34526042296849
ulcers,-1.2007590674824615
edinburgh,-1.1292390245310915
superficial,-1.2605834674400915
homestead,-1.3740615313584972
majestic,1.3475003963380054
desert,-1.2389907473050228
fragments,-1.1739793551471405
fruit,1.3727819361241014
shout,1.4425605987188144
extension,-1.3458705278349292
areas,-1.2446273510800372
thy,1.0671975770733229
mechanical,-1.4965131719827258
resulted,-1.4967130251090033
operative,-1.272334835943095
irrigation,-1.5414235965183003
coal,-1.1830323908459144
1860,-1.2149219470281665
167,-1.3466813220424876
rarely,-1.1657906871204902
inherited,-1.219976091696927
pole,1.2130506841596336
chicago,-1.2289490372464018
douglas,-1.1565756196944748
detached,-1.2229131024608704
disappear,-1.3398587540838527
mounted,1.2880705267302939
perished,-1.1968509287306588
guards,1.1955031003635455
justify,-1.3088270073800594
consists,-1.2734468729326578
closer,1.2440374186847403
emancipation,-1.4095230628924367
examples,-1.4674658263232867
aim,-1.1395468764114358
reality,1.2550873674627698
welfare,-1.1532775129327697
gray,1.2088062812571534
headquarters,1.1520177018920692
hounds,1.427098787924763
114,-1.3507432933908443
corporations,-1.419587198661763
permanently,-1.4638848785398948
persistent,-1.2584331400426298
prayed,1.313995614646133
sufficiently,-1.3005814644755043
birth,-1.344408490529245
42,-1.3155650335914248
paralysis,-1.2269425868222485
emperor,1.211191390438411
arbitration,-1.296884601585956
thereof,-1.2838196461105498
maneuvers,-1.3073413515904917
initiative,-1.3840218941634292
underwood,-1.1708588563492142
n,1.0179574933954245
burn,-1.2427766687139694
deprive,-1.1974828332155296
function,-1.2864424472469436
divisions,-1.1841370477729745
fluid,-1.149623609481686
appearing,-1.2741675733593505
heal,-1.1606667712007357
marshals,1.3049053836203508
bryan,-1.0863457266999756
congestion,-1.3425904054894122
cleveland,-1.1048464106888365
crossing,1.5146250167998705
russians,1.1700875814698355
judging,1.593749072581339
enlargement,-1.3185342364985815
replying,1.3881736620966965
slightest,1.3371938827283059
theodore,1.185233128277417
knights,-1.2742119851772309
needles,-1.2322475952154668
baggage,1.136222187412302
drainage,-1.2415873009343827
japan,-1.3542636770846337
washed,1.183692797593993
feverish,1.1668468194638275
foe,1.2450109758846573
packing,-1.1520444489091295
swelling,-1.151491859552897
riding,1.2669417261334504
timidly,1.6263671892791651
thou,1.0675737877167273
thee,1.1567237642259474
sing,1.438509811208516
contracted,-1.4374766123930036
recalling,1.4367026979861854
constitute,-1.3821368428049414
quantity,-1.2697373333826096
tormented,1.2373710369028355
expressing,1.2681835407232445
porto,-1.1824812491631538
rico,-1.1603817524310545
calm,1.2016615306065692
complications,-1.4605326119836446
respected,1.3383548835846024
fails,-1.3622420789684626
bier,-1.2851816032529058
injection,-1.1919147162574333
diseases,-1.3179319504411835
rupture,-1.1724888038446228
insignificant,1.4258691588406007
nicholas,1.4840356135175157
regarding,-1.2622299799973595
orderly,1.3979125434527226
dealt,-1.401954693265525
collective,-1.3054493701801857
diseased,-1.3406286500225015
dam,1.1372031337540525
angrily,1.469072024627895
involve,-1.4242175159545827
minimum,-1.4451034990909335
ogg,-1.2596847527458253
416,-1.486196086054003
applications,-1.3496525524079939
shame,1.2510269984202107
attractive,1.2993796451981838
rear,1.180733848044335
organs,-1.21211766805488
lifting,1.4471917283502158
1914,-1.2158146370642542
respectful,1.3575838145149655
vitality,-1.3051889802946952
frequency,-1.4126431362612488
physically,1.2865216119666207
today,1.3021264708262519
vera,1.341981756036394
austrian,1.1394038768577601
fatherland,1.1632261339842376
surrounding,-1.156100088462533
zone,-1.2466429941661346
constitutes,-1.3582195043117076
simultaneously,-1.2754098847127533
aims,-1.3761634155131968
battalions,1.1919331012721879
infantry,1.189747582580906
specially,-1.253338420526757
395,-1.3388516941194835
325,-1.48172372836633
subsequent,-1.4213919770724195
originate,-1.3036023345919268
plus,-1.190539611013975
481,-1.5133101168625476
70,-1.3196889365282487
exists,-1.3551931794306478
surgery,-1.3307417622684043
ligature,-1.2101266733358245
surgical,-1.3126477819921483
anatomical,-1.3655720347002085
extremities,-1.3368348131950123
fractures,-1.2255585328266954
inflammation,-1.2793343826437782
suppuration,-1.2074292616246336
ulceration,-1.242298561829434
gangrene,-1.2120517021461952
bacterial,-1.3594586605591794
infections,-1.2935097074610422
tuberculosis,-1.374264733454286
syphilis,-1.1614857208800997
tumours,-1.1903217927587493
lymph,-1.1004556330788784
subcutaneous,-1.1733661361388854
tissues,-1.2741977896578542
tendons,-1.1515926524321427
tendon,-1.1043124992705629
sheaths,-1.1556207443589979
bursae,-1.282543712637202
joints,-1.164623241660936
fig,-1.1782883527399013
ulcer,-1.1379320252520406
abdominal,-1.201936172501528
pus,-1.1259713177040427
osteomyelitis,-1.2024939038104168
diffuse,-1.2022584561514362
cellulitis,-1.182540863864938
bacillus,-1.211794422038195
abscess,-1.1333181128745682
passive,-1.2758631296568699
hyperaemia,-1.2271837885475543
suction,-1.0992337730543542
gland,-1.1768452549959945
whitlow,-1.3161516933462607
pyaemia,-1.3839281570911772
varicose,-1.2539173798742123
aet,-1.0266657482769004
syphilitic,-1.2032840994848473
thickened,-1.200681799017541
tibia,-1.1690277868278651
terminal,-1.2423088323779534
phalanx,-1.1835667171044275
buttock,-1.240981879267234
erysipelas,-1.3480529458732322
occurring,-1.300223963470509
tetanus,-1.363242335998159
anthrax,-1.3939466357167904
infection,-1.1815293919857528
tubercle,-1.2107271229986447
bacilli,-1.3123945410548317
tuberculous,-1.1756850927448013
sinus,-1.1850345811471443
injected,-1.2502251487508707
bismuth,-1.2032175916850354
lesion,-1.2115553567348467
secondary,-1.202519147052562
gumma,-1.1905775836210977
tertiary,-1.2225682115474272
lipoma,-1.1932664132701045
chondroma,-1.220196063647907
scapula,-1.2795637617439746
osteoma,-1.2637331344800002
femur,-1.130851690636329
myeloma,-1.2711581542398356
shaft,-1.0769294483274834
humerus,-1.141585152355141
recurrent,-1.4082523199421784
sarcoma,-1.2279886914235079
sciatic,-1.2911015175233937
epithelioma,-1.1907699581782818
cyst,-1.1330991449667787
ganglion,-1.323314374893938
radiogram,-1.1792477020068532
embedded,-1.2188708748333907
cicatricial,-1.2105316878990027
degeneration,-1.2309684297095838
thrombosis,-1.2986034740017443
varix,-1.3685199941653208
naevus,-1.2866275273477132
aneurysm,-1.2546226841751291
orbit,-1.1407213884555294
aorta,-1.229130245130955
thoracic,-1.2655558529636748
congenital,-1.3330420618696714
cystic,-1.2599692607291342
tumour,-1.1896220684044572
axilla,-1.154785412876653
cervical,-1.1593184373111314
axillary,-1.2315358041583042
groin,-1.208137155863968
neuro,-1.3036787067321318
fibromatosis,-1.2882427974182533
neuroma,-1.3011307047460936
multiple,-1.172286008387801
elephantiasis,-1.2887041700143733
fracture,-1.152512725355331
median,-1.2090405354512987
sebaceous,-1.173760718694149
cysts,-1.2624989104449853
paraffin,-1.2821370473889602
